Scaffold	start_pos	end_pos	intergenic_length	upstream_gene	downstream_gene
ptg000008l	3937383	3953512	16129	g_20378	g_34115
ptg000008l	3953889	3964722	10833	g_34115	g_29092
ptg000008l	3964949	4056716	91767	g_29092	g_11249
ptg000008l	4061507	4069889	8382	g_11249	g_36022
ptg000008l	4076776	4114969	38193	g_36022	g_14244
ptg000008l	4115955	4202895	86940	g_14244	g_11886
ptg000008l	4206134	4451213	245079	g_11886	g_37823
ptg000008l	4451857	4576073	124216	g_37823	g_32648
ptg000008l	4576336	4592139	15803	g_32648	g_5824
ptg000008l	4592414	4669832	77418	g_5824	g_23334
ptg000008l	4672455	4755327	82872	g_23334	g_15647
ptg000008l	4756743	4772297	15554	g_15647	g_34942
ptg000008l	4773808	4776014	2206	g_34942	g_15046
ptg000008l	4779559	4845931	66372	g_15046	g_27762
ptg000008l	4854886	4857032	2146	g_27762	g_35680
ptg000008l	4857523	4857903	380	g_35680	g_5986
ptg000008l	4858460	4928129	69669	g_5986	g_27627
ptg000008l	4946592	4947491	899	g_27627	g_15873
ptg000008l	4954855	4959135	4280	g_15873	g_16029
ptg000008l	4961825	4965653	3828	g_16029	g_24247
ptg000008l	4971440	4974867	3427	g_24247	g_12396
ptg000008l	4975886	4978933	3047	g_12396	g_36110
ptg000008l	4984130	4991534	7404	g_36110	g_18090
ptg000008l	5003308	5023252	19944	g_18090	g_36092
ptg000008l	5029404	5030375	971	g_36092	g_32474
ptg000008l	5034402	5047376	12974	g_32474	g_13635
ptg000008l	5049646	5054071	4425	g_13635	g_35695
ptg000008l	5060496	5118307	57811	g_35695	g_6605
ptg000008l	5141078	5142247	1169	g_6605	g_30762
ptg000008l	5143408	5145907	2499	g_30762	g_20863
ptg000008l	5146200	5146364	164	g_20863	g_11930
ptg000008l	5150963	5153249	2286	g_11930	g_14106
ptg000008l	5162495	5172723	10228	g_14106	g_14122
ptg000008l	5174177	5213185	39008	g_14122	g_29753
ptg000008l	5222015	5228589	6574	g_29753	g_25296
ptg000008l	5230949	5233285	2336	g_25296	g_33627
ptg000008l	5239693	5241539	1846	g_33627	g_7903
ptg000008l	5250090	5261070	10980	g_7903	g_8189
ptg000008l	5272252	5277032	4780	g_8189	g_24321
ptg000008l	5294523	5314151	19628	g_24321	g_2696
ptg000008l	5316642	5320921	4279	g_2696	g_7749
ptg000008l	5337862	5342358	4496	g_7749	g_4966
ptg000008l	5355016	5360269	5253	g_4966	g_19298
ptg000008l	5368022	5412378	44356	g_19298	g_33442
ptg000008l	5450306	5473177	22871	g_33442	g_3622
ptg000008l	5492060	5497738	5678	g_3622	g_15863
ptg000008l	5509382	5516608	7226	g_15863	g_17792
ptg000008l	5521652	5631288	109636	g_17792	g_21924
ptg000008l	5643166	5645603	2437	g_21924	g_13673
ptg000008l	5652788	5668479	15691	g_13673	g_10924
ptg000008l	5683063	5704358	21295	g_10924	g_34348
ptg000008l	5719558	5749391	29833	g_34348	g_10419
ptg000008l	5750760	5763075	12315	g_10419	g_2333
ptg000008l	5769193	5787804	18611	g_2333	g_5868
ptg000008l	5812726	5813951	1225	g_5868	g_2429
ptg000008l	5817349	5822713	5364	g_2429	g_36925
ptg000008l	5829566	5835568	6002	g_36925	g_8495
ptg000008l	5839106	5840210	1104	g_8495	g_8695
ptg000008l	5842878	5846163	3285	g_8695	g_9873
ptg000008l	5848629	5852426	3797	g_9873	g_1907
ptg000008l	5864403	5865879	1476	g_1907	g_25759
ptg000008l	5878087	5882954	4867	g_25759	g_14584
ptg000008l	5883385	5948032	64647	g_14584	g_13999
ptg000008l	5954930	5980973	26043	g_13999	g_35756
ptg000008l	5983615	5985609	1994	g_35756	g_16297
ptg000008l	6022666	6025031	2365	g_16297	g_18618
ptg000008l	6040126	6041617	1491	g_18618	g_27868
ptg000008l	6044619	6046226	1607	g_27868	g_29910
ptg000008l	6052183	6081628	29445	g_29910	g_6032
ptg000008l	6092745	6160387	67642	g_6032	g_25078
ptg000008l	6161771	6179324	17553	g_25078	g_3248
ptg000008l	6214608	6254957	40349	g_3248	g_1935
ptg000008l	6256186	6438072	181886	g_1935	g_31321
ptg000008l	6445174	6446161	987	g_31321	g_37130
ptg000008l	6448393	6449271	878	g_37130	g_21551
ptg000008l	6455664	6554958	99294	g_21551	g_21198
ptg000008l	6573900	6576748	2848	g_21198	g_18900
ptg000008l	6593060	6594806	1746	g_18900	g_28412
ptg000008l	6597498	6608069	10571	g_28412	g_1214
ptg000008l	6613857	6637331	23474	g_1214	g_4442
ptg000008l	6641086	6642919	1833	g_4442	g_16044
ptg000008l	6647556	6684039	36483	g_16044	g_2891
ptg000008l	6684380	6712735	28355	g_2891	g_7991
ptg000008l	6726538	6764419	37881	g_7991	g_36416
ptg000008l	6767439	6775527	8088	g_36416	g_21350
ptg000008l	6779718	6793474	13756	g_21350	g_16646
ptg000008l	6796754	6799852	3098	g_16646	g_7182
ptg000008l	6800184	6820087	19903	g_7182	g_21202
ptg000008l	6821863	6824864	3001	g_21202	g_15390
ptg000008l	6826053	6829692	3639	g_15390	g_13724
ptg000008l	6833744	6834529	785	g_13724	g_25122
ptg000008l	6835927	6837396	1469	g_25122	g_33607
ptg000008l	6840026	6840586	560	g_33607	g_28007
ptg000008l	6848968	6850570	1602	g_28007	g_32850
ptg000008l	6870685	6878380	7695	g_32850	g_3152
ptg000008l	6878598	6885658	7060	g_3152	g_6124
ptg000008l	6895055	6896396	1341	g_6124	g_8545
ptg000008l	6897964	6903946	5982	g_8545	g_19047
ptg000008l	6907112	6912441	5329	g_19047	g_26763
ptg000008l	6915197	6922026	6829	g_26763	g_7827
ptg000008l	6922418	6936038	13620	g_7827	g_13457
ptg000008l	6939174	6944067	4893	g_13457	g_8415
ptg000008l	6945691	6975020	29329	g_8415	g_12165
ptg000008l	6975238	7109334	134096	g_12165	g_34408
ptg000008l	7109972	7110190	218	g_34408	g_16069
ptg000008l	7111248	7113042	1794	g_16069	g_4169
ptg000008l	7114573	7116036	1463	g_4169	g_25571
ptg000008l	7117223	7117675	452	g_25571	g_39909
ptg000008l	7120493	7121691	1198	g_39909	g_527
ptg000008l	7132031	7138313	6282	g_527	g_21628
ptg000008l	7141420	7147310	5890	g_21628	g_32570
ptg000008l	7152380	7155249	2869	g_32570	g_35852
ptg000008l	7156034	7158386	2352	g_35852	g_18016
ptg000008l	7159900	7161128	1228	g_18016	g_5039
ptg000008l	7167123	7193160	26037	g_5039	g_2471
ptg000008l	7193363	7194763	1400	g_2471	g_39944
ptg000008l	7213734	7219066	5332	g_39944	g_40021
ptg000008l	7221014	7223562	2548	g_40021	g_6603
ptg000008l	7226371	7228797	2426	g_6603	g_21173
ptg000008l	7230138	7247404	17266	g_21173	g_11036
ptg000008l	7261280	7279527	18247	g_11036	g_11730
ptg000008l	7288181	7339935	51754	g_11730	g_25450
ptg000008l	7346915	7369238	22323	g_25450	g_5423
ptg000008l	7377848	7380238	2390	g_5423	g_6866
ptg000008l	7404174	7420729	16555	g_6866	g_3962
ptg000008l	7421121	7462961	41840	g_3962	g_32427
ptg000009l	10850	15195	4345	g_30091	g_34589
ptg000009l	20709	21739	1030	g_34589	g_27420
ptg000009l	24397	27542	3145	g_27420	g_18497
ptg000009l	34407	35816	1409	g_18497	g_35561
ptg000009l	40506	53688	13182	g_35561	g_8137
ptg000009l	61131	64946	3815	g_8137	g_17741
ptg000009l	78410	88650	10240	g_17741	g_30918
ptg000009l	97241	98538	1297	g_30918	g_22927
ptg000009l	111068	121582	10514	g_22927	g_1178
ptg000009l	130347	163115	32768	g_1178	g_351
ptg000009l	165659	170227	4568	g_351	g_25126
ptg000009l	177395	182299	4904	g_25126	g_19108
ptg000009l	197252	204431	7179	g_19108	g_33466
ptg000009l	220490	226223	5733	g_33466	g_23348
ptg000009l	231225	237458	6233	g_23348	g_250
ptg000009l	245276	248707	3431	g_250	g_5149
ptg000009l	253560	293622	40062	g_5149	g_16361
ptg000009l	299787	304769	4982	g_16361	g_37456
ptg000009l	310327	315343	5016	g_37456	g_22100
ptg000009l	327219	333235	6016	g_22100	g_23281
ptg000009l	352771	360017	7246	g_23281	g_11546
ptg000009l	364865	401332	36467	g_11546	g_10082
ptg000009l	408893	493346	84453	g_10082	g_31063
ptg000009l	508047	621640	113593	g_31063	g_14072
ptg000009l	631413	634816	3403	g_14072	g_4052
ptg000009l	639182	642468	3286	g_4052	g_346
ptg000009l	644182	645360	1178	g_346	g_22879
ptg000009l	660239	674166	13927	g_22879	g_4851
ptg000009l	685498	694141	8643	g_4851	g_34257
ptg000009l	696837	702176	5339	g_34257	g_37522
ptg000009l	712077	782078	70001	g_37522	g_22008
ptg000009l	782707	783848	1141	g_22008	g_35133
ptg000009l	784258	784967	709	g_35133	g_608
ptg000009l	785350	795375	10025	g_608	g_18202
ptg000009l	795758	797934	2176	g_18202	g_8335
ptg000009l	798344	801146	2802	g_8335	g_37293
ptg000009l	801775	806668	4893	g_37293	g_15197
ptg000009l	816676	820069	3393	g_15197	g_25971
ptg000009l	821091	826337	5246	g_25971	g_20685
ptg000009l	831492	880194	48702	g_20685	g_224
ptg000009l	904963	908615	3652	g_224	g_19570
ptg000009l	923663	925955	2292	g_19570	g_20533
ptg000009l	939409	951690	12281	g_20533	g_38203
ptg000009l	953196	978880	25684	g_38203	g_16537
ptg000009l	980289	986818	6529	g_16537	g_15634
ptg000009l	988230	992165	3935	g_15634	g_25154
ptg000009l	1003233	1017477	14244	g_25154	g_33661
ptg000009l	1017896	1027591	9695	g_33661	g_19907
ptg000009l	1048782	1049832	1050	g_19907	g_11286
ptg000009l	1055356	1075418	20062	g_11286	g_30166
ptg000009l	1076809	1085021	8212	g_30166	g_8997
ptg000009l	1098662	1102323	3661	g_8997	g_15041
ptg000009l	1124506	1128095	3589	g_15041	g_31949
ptg000009l	1134376	1145468	11092	g_31949	g_27859
ptg000009l	1146364	1147170	806	g_27859	g_36256
ptg000009l	1147547	1158935	11388	g_36256	g_4010
ptg000009l	1164663	1170678	6015	g_4010	g_21705
ptg000009l	1177210	1186975	9765	g_21705	g_32015
ptg000009l	1195006	1195102	96	g_32015	g_26401
ptg000009l	1196517	1196575	58	g_26401	g_16753
ptg000009l	1196892	1197400	508	g_16753	g_31204
ptg000009l	1197717	1198001	284	g_31204	g_14568
ptg000011l	1964	41255	39291	g_18839	g_13306
ptg000011l	43870	48692	4822	g_13306	g_18511
ptg000011l	50617	56835	6218	g_18511	g_5028
ptg000011l	59082	66777	7695	g_5028	g_9364
ptg000011l	73616	81064	7448	g_9364	g_25753
ptg000011l	86210	90506	4296	g_25753	g_11368
ptg000011l	108170	137595	29425	g_11368	g_16867
ptg000011l	137834	166999	29165	g_16867	g_4818
ptg000011l	167205	195271	28066	g_4818	g_33439
ptg000011l	198207	211074	12867	g_33439	g_9249
ptg000011l	215421	220746	5325	g_9249	g_18948
ptg000011l	221555	285775	64220	g_18948	g_6851
ptg000011l	291770	295001	3231	g_6851	g_34256
ptg000011l	307412	310461	3049	g_34256	g_19563
ptg000011l	316994	368589	51595	g_19563	g_34000
ptg000011l	369903	378272	8369	g_34000	g_36332
ptg000011l	378535	383992	5457	g_36332	g_23034
ptg000011l	387875	446019	58144	g_23034	g_1403
ptg000011l	453061	461246	8185	g_1403	g_39300
ptg000011l	462091	472228	10137	g_39300	g_25686
ptg000011l	475146	483228	8082	g_25686	g_29829
ptg000011l	486328	488406	2078	g_29829	g_19719
ptg000011l	491769	496341	4572	g_19719	g_9296
ptg000011l	508649	553533	44884	g_9296	g_36485
ptg000011l	554651	566966	12315	g_36485	g_25523
ptg000011l	591470	599969	8499	g_25523	g_6624
ptg000011l	601048	657723	56675	g_6624	g_7721
ptg000011l	661068	673332	12264	g_7721	g_26544
ptg000011l	691149	761483	70334	g_26544	g_19266
ptg000011l	761734	805487	43753	g_19266	g_28251
ptg000011l	809202	818572	9370	g_28251	g_33274
ptg000011l	825546	934454	108908	g_33274	g_15095
ptg000011l	950109	952839	2730	g_15095	g_18098
ptg000011l	955230	965262	10032	g_18098	g_20001
ptg000011l	966734	971641	4907	g_20001	g_22793
ptg000011l	1001798	1005533	3735	g_22793	g_16787
ptg000011l	1017900	1021970	4070	g_16787	g_38253
ptg000011l	1026854	1029689	2835	g_38253	g_12295
ptg000011l	1032510	1053309	20799	g_12295	g_23621
ptg000011l	1058914	1063530	4616	g_23621	g_19420
ptg000011l	1074882	1082436	7554	g_19420	g_11669
ptg000011l	1088747	1091815	3068	g_11669	g_18925
ptg000011l	1111963	1127662	15699	g_18925	g_26010
ptg000011l	1130110	1138777	8667	g_26010	g_4160
ptg000011l	1149131	1159805	10674	g_4160	g_27536
ptg000011l	1168595	1175417	6822	g_27536	g_34381
ptg000011l	1179458	1182785	3327	g_34381	g_31310
ptg000011l	1189425	1247501	58076	g_31310	g_34318
ptg000011l	1266800	1279135	12335	g_34318	g_12475
ptg000011l	1282349	1285959	3610	g_12475	g_13869
ptg000011l	1286420	1289633	3213	g_13869	g_35793
ptg000011l	1298967	1306747	7780	g_35793	g_10030
ptg000011l	1318354	1343206	24852	g_10030	g_6196
ptg000011l	1355797	1358208	2411	g_6196	g_19425
ptg000011l	1384870	1395475	10605	g_19425	g_39485
ptg000011l	1406060	1413422	7362	g_39485	g_22323
ptg000011l	1420298	1441284	20986	g_22323	g_37147
ptg000011l	1441716	1449255	7539	g_37147	g_6095
ptg000011l	1450999	1472352	21353	g_6095	g_24803
ptg000011l	1476500	1481060	4560	g_24803	g_13276
ptg000011l	1496802	1507434	10632	g_13276	g_23362
ptg000011l	1509836	1621343	111507	g_23362	g_5409
ptg000011l	1627772	1660743	32971	g_5409	g_37483
ptg000011l	1661348	1718487	57139	g_37483	g_9423
ptg000011l	1723199	1786120	62921	g_9423	g_8961
ptg000011l	1786347	1840281	53934	g_8961	g_35504
ptg000011l	1844083	1872746	28663	g_35504	g_26744
ptg000011l	1888042	1967163	79121	g_26744	g_2970
ptg000011l	1971248	1976004	4756	g_2970	g_20823
ptg000011l	1977399	1981756	4357	g_20823	g_36887
ptg000011l	1982142	1988428	6286	g_36887	g_4749
ptg000011l	1990534	1991336	802	g_4749	g_22363
ptg000011l	2000545	2063880	63335	g_22363	g_10158
ptg000011l	2064930	2068478	3548	g_10158	g_9389
ptg000011l	2080591	2081055	464	g_9389	g_32936
ptg000011l	2090737	2169788	79051	g_32936	g_30610
ptg000011l	2193804	2200041	6237	g_30610	g_1687
ptg000011l	2205824	2218281	12457	g_1687	g_33062
ptg000011l	2245454	2266825	21371	g_33062	g_39877
ptg000011l	2267277	2344358	77081	g_39877	g_10452
ptg000011l	2344699	2350651	5952	g_10452	g_29683
ptg000011l	2350890	2411799	60909	g_29683	g_6606
ptg000011l	2412029	2419504	7475	g_6606	g_27519
ptg000011l	2419719	2456469	36750	g_27519	g_33360
ptg000011l	2466363	2585786	119423	g_33360	g_13875
ptg000011l	2594200	2597293	3093	g_13875	g_6347
ptg000011l	2607148	2621335	14187	g_6347	g_23871
ptg000011l	2638930	2644825	5895	g_23871	g_24286
ptg000011l	2645991	2675665	29674	g_24286	g_17776
ptg000011l	2675976	2770330	94354	g_17776	g_10669
ptg000011l	2778696	2780949	2253	g_10669	g_3666
ptg000011l	2791587	2791916	329	g_3666	g_21116
ptg000011l	2795218	2797405	2187	g_21116	g_18457
ptg000011l	2818466	2820844	2378	g_18457	g_40188
ptg000011l	2823606	2825942	2336	g_40188	g_38133
ptg000011l	2832600	3162610	330010	g_38133	g_20199
ptg000011l	3166123	3209468	43345	g_20199	g_1911
ptg000011l	3212254	3248488	36234	g_1911	g_34111
ptg000011l	3249186	3289754	40568	g_34111	g_12777
ptg000011l	3291000	3314253	23253	g_12777	g_14689
ptg000011l	3329414	3332943	3529	g_14689	g_3094
ptg000011l	3334691	3347823	13132	g_3094	g_34703
ptg000011l	3363146	3416142	52996	g_34703	g_25641
ptg000011l	3416459	3423309	6850	g_25641	g_15354
ptg000011l	3425181	3470374	45193	g_15354	g_9672
ptg000011l	3472006	3567673	95667	g_9672	g_13557
ptg000011l	3570755	3579240	8485	g_13557	g_14751
ptg000011l	3581339	3598315	16976	g_14751	g_17698
ptg000011l	3619149	3652267	33118	g_17698	g_26712
ptg000011l	3657526	3658764	1238	g_26712	g_21380
ptg000011l	3667331	3676054	8723	g_21380	g_11688
ptg000011l	3681543	3746251	64708	g_11688	g_20877
ptg000011l	3769483	3835975	66492	g_20877	g_23538
ptg000011l	3846823	3945338	98515	g_23538	g_10483
ptg000011l	3951326	3956092	4766	g_10483	g_31444
ptg000011l	3956301	4180846	224545	g_31444	g_3663
ptg000011l	4188643	4191892	3249	g_3663	g_18375
ptg000011l	4192197	4192768	571	g_18375	g_28859
ptg000011l	4193184	4195308	2124	g_28859	g_16911
ptg000011l	4197531	4254692	57161	g_16911	g_1977
ptg000011l	4256167	4381838	125671	g_1977	g_37564
ptg000011l	4392894	4395547	2653	g_37564	g_2301
ptg000011l	4400972	4417274	16302	g_2301	g_32780
ptg000011l	4417552	4418214	662	g_32780	g_33728
ptg000011l	4418921	4420959	2038	g_33728	g_17627
ptg000011l	4421990	4422082	92	g_17627	g_39961
ptg000011l	4422384	4424860	2476	g_39961	g_3241
ptg000011l	4431771	4433355	1584	g_3241	g_1249
ptg000011l	4443604	4447117	3513	g_1249	g_3394
ptg000011l	4454584	4539837	85253	g_3394	g_34200
ptg000011l	4540721	4546439	5718	g_34200	g_20358
ptg000011l	4555126	4570983	15857	g_20358	g_35019
ptg000011l	4571525	4573802	2277	g_35019	g_8509
ptg000011l	4575002	4575421	419	g_8509	g_40049
ptg000011l	4581383	4599426	18043	g_40049	g_15260
ptg000011l	4605128	4617795	12667	g_15260	g_2543
ptg000011l	4626482	4656105	29623	g_2543	g_6373
ptg000011l	4671326	4676455	5129	g_6373	g_9292
ptg000011l	4680997	4689513	8516	g_9292	g_30094
ptg000011l	4699532	4723515	23983	g_30094	g_33182
ptg000011l	4748662	4973845	225183	g_33182	g_8372
ptg000011l	4974804	5007625	32821	g_8372	g_4661
ptg000011l	5007987	5086262	78275	g_4661	g_28869
ptg000011l	5093232	5095399	2167	g_28869	g_5127
ptg000011l	5106446	5126873	20427	g_5127	g_18974
ptg000011l	5138082	5279777	141695	g_18974	g_3860
ptg000011l	5288239	5295803	7564	g_3860	g_22787
ptg000011l	5316372	5340972	24600	g_22787	g_28832
ptg000011l	5349504	5362491	12987	g_28832	g_34826
ptg000011l	5372056	5404244	32188	g_34826	g_39289
ptg000011l	5406929	5444619	37690	g_39289	g_39392
ptg000011l	5447581	5624054	176473	g_39392	g_17709
ptg000011l	5624272	5799524	175252	g_17709	g_2943
ptg000011l	5800846	5852625	51779	g_2943	g_32561
ptg000011l	5853524	5874736	21212	g_32561	g_16869
ptg000011l	5876537	5877651	1114	g_16869	g_21752
ptg000011l	5883675	5901004	17329	g_21752	g_12943
ptg000011l	5902415	6059721	157306	g_12943	g_12348
ptg000011l	6059945	6134821	74876	g_12348	g_6412
ptg000011l	6135267	6185333	50066	g_6412	g_15515
ptg000011l	6185557	6201918	16361	g_15515	g_14592
ptg000011l	6226542	6256299	29757	g_14592	g_7014
ptg000011l	6256855	6362530	105675	g_7014	g_596
ptg000011l	6363054	6601917	238863	g_596	g_37296
ptg000011l	6602174	6645809	43635	g_37296	g_35231
ptg000011l	6658442	6811107	152665	g_35231	g_7579
ptg000011l	6811367	6829548	18181	g_7579	g_6819
ptg000011l	6837214	6910167	72953	g_6819	g_35274
ptg000011l	6910623	6945512	34889	g_35274	g_28086
ptg000011l	6946666	6964596	17930	g_28086	g_7143
ptg000011l	6972441	6986583	14142	g_7143	g_12320
ptg000011l	6991282	7030536	39254	g_12320	g_35610
ptg000011l	7035674	7202701	167027	g_35610	g_26407
ptg000011l	7221693	7268389	46696	g_26407	g_18312
ptg000011l	7279810	7280282	472	g_18312	g_20288
ptg000011l	7281184	7288262	7078	g_20288	g_2959
ptg000011l	7293976	7297258	3282	g_2959	g_36429
ptg000011l	7301238	7481142	179904	g_36429	g_8765
ptg000011l	7482068	7561166	79098	g_8765	g_33278
ptg000011l	7572884	7623600	50716	g_33278	g_4351
ptg000011l	7636456	7642772	6316	g_4351	g_18328
ptg000011l	7655460	7724372	68912	g_18328	g_5250
ptg000011l	7724794	7725138	344	g_5250	g_39996
ptg000011l	7727826	7729523	1697	g_39996	g_39931
ptg000011l	7732957	7733434	477	g_39931	g_1602
ptg000011l	7740203	7786203	46000	g_1602	g_16513
ptg000011l	7786409	7798289	11880	g_16513	g_17683
ptg000011l	7800986	7802268	1282	g_17683	g_26383
ptg000011l	7821620	7826312	4692	g_26383	g_32005
ptg000011l	7828097	7836074	7977	g_32005	g_19041
ptg000011l	7854827	7936533	81706	g_19041	g_20227
ptg000011l	7954001	7958339	4338	g_20227	g_34729
ptg000011l	7959769	8058929	99160	g_34729	g_358
ptg000011l	8060824	8063241	2417	g_358	g_13578
ptg000011l	8064514	8098519	34005	g_13578	g_6564
ptg000011l	8104068	8109572	5504	g_6564	g_38441
ptg000011l	8110144	8110434	290	g_38441	g_15626
ptg000011l	8133917	8142479	8562	g_15626	g_5518
ptg000011l	8142865	8143337	472	g_5518	g_8854
ptg000011l	8163050	8164733	1683	g_8854	g_5803
ptg000011l	8166867	8167930	1063	g_5803	g_5224
ptg000011l	8169863	8171724	1861	g_5224	g_8194
ptg000011l	8172389	8177300	4911	g_8194	g_29707
ptg000011l	8185419	8188455	3036	g_29707	g_30955
ptg000011l	8193859	8328584	134725	g_30955	g_32632
ptg000011l	8329459	8334726	5267	g_32632	g_537
ptg000011l	8337693	8347703	10010	g_537	g_9923
ptg000011l	8348227	8352487	4260	g_9923	g_16636
ptg000011l	8352884	8362566	9682	g_16636	g_29945
ptg000011l	8363969	8428328	64359	g_29945	g_32483
ptg000011l	8428852	8429349	497	g_32483	g_35258
ptg000011l	8430686	8527769	97083	g_35258	g_12532
ptg000011l	8541618	8601491	59873	g_12532	g_33063
ptg000011l	8606175	8607933	1758	g_33063	g_20721
ptg000011l	8610316	8610999	683	g_20721	g_31052
ptg000011l	8615868	8618452	2584	g_31052	g_32500
ptg000011l	8626758	8631997	5239	g_32500	g_10803
ptg000011l	8640644	8733934	93290	g_10803	g_22027
ptg000011l	8741186	8751305	10119	g_22027	g_27570
ptg000011l	8770335	8993815	223480	g_27570	g_16793
ptg000011l	8994024	9110261	116237	g_16793	g_8382
ptg000011l	9110524	9154659	44135	g_8382	g_6702
ptg000011l	9170213	9178175	7962	g_6702	g_15087
ptg000011l	9178492	9246307	67815	g_15087	g_35304
ptg000011l	9250175	9286233	36058	g_35304	g_2668
ptg000011l	9286448	9325996	39548	g_2668	g_11014
ptg000011l	9329822	9580451	250629	g_11014	g_16045
ptg000011l	9591616	9645931	54315	g_16045	g_2873
ptg000011l	9646194	9658857	12663	g_2873	g_20529
ptg000011l	9672999	9685691	12692	g_20529	g_17801
ptg000011l	9697008	9741327	44319	g_17801	g_13704
ptg000011l	9748068	9750021	1953	g_13704	g_35239
ptg000011l	9752309	9789099	36790	g_35239	g_900
ptg000011l	9795476	9806787	11311	g_900	g_19447
ptg000011l	9821245	9922988	101743	g_19447	g_26516
ptg000011l	9923704	10116834	193130	g_26516	g_32219
ptg000011l	10117280	10170136	52856	g_32219	g_4864
ptg000011l	10171527	10175523	3996	g_4864	g_6221
ptg000011l	10176857	10186618	9761	g_6221	g_32028
ptg000011l	10187952	10191944	3992	g_32028	g_24385
ptg000011l	10193281	10197275	3994	g_24385	g_15398
ptg000011l	10198612	10208502	9890	g_15398	g_13877
ptg000011l	10209836	10235118	25282	g_13877	g_33799
ptg000011l	10235657	10238327	2670	g_33799	g_37178
ptg000011l	10239079	10245765	6686	g_37178	g_29128
ptg000011l	10270834	10322451	51617	g_29128	g_29405
ptg000011l	10323732	10349151	25419	g_29405	g_12593
ptg000011l	10350749	10405777	55028	g_12593	g_22101
ptg000011l	10415433	10417541	2108	g_22101	g_22266
ptg000011l	10423350	10490647	67297	g_22266	g_22771
ptg000011l	10515912	10529522	13610	g_22771	g_13533
ptg000011l	10535682	10553574	17892	g_13533	g_36661
ptg000011l	10553969	10583524	29555	g_36661	g_5312
ptg000011l	10608946	10612790	3844	g_5312	g_27638
ptg000011l	10613125	10631182	18057	g_27638	g_18873
ptg000011l	10647061	10686211	39150	g_18873	g_22784
ptg000011l	10705477	10730757	25280	g_22784	g_183
ptg000011l	10731773	10740009	8236	g_183	g_27422
ptg000011l	10755572	10992712	237140	g_27422	g_32400
ptg000011l	10996612	11093404	96792	g_32400	g_36077
ptg000011l	11096688	11120212	23524	g_36077	g_3052
ptg000011l	11136743	11153422	16679	g_3052	g_5136
ptg000011l	11157067	11195904	38837	g_5136	g_12739
ptg000011l	11196158	11259267	63109	g_12739	g_20019
ptg000011l	11264074	11379199	115125	g_20019	g_16291
ptg000011l	11380002	11527389	147387	g_16291	g_20532
ptg000011l	11527829	11555187	27358	g_20532	g_34147
ptg000011l	11555414	11674787	119373	g_34147	g_34207
ptg000011l	11675455	11690188	14733	g_34207	g_11961
ptg000011l	11690775	11749298	58523	g_11961	g_11857
ptg000011l	11749855	11781009	31154	g_11857	g_1390
ptg000011l	11790351	11864439	74088	g_1390	g_10763
ptg000011l	11876166	11896581	20415	g_10763	g_26727
ptg000011l	11897027	11934380	37353	g_26727	g_10418
ptg000011l	11936044	11986768	50724	g_10418	g_22800
ptg000011l	11987331	11990023	2692	g_22800	g_16562
ptg000011l	11997418	12024465	27047	g_16562	g_37804
ptg000011l	12024665	12028395	3730	g_37804	g_7793
ptg000011l	12031077	12038483	7406	g_7793	g_267
ptg000011l	12043334	12044109	775	g_267	g_4945
ptg000011l	12053644	12058872	5228	g_4945	g_6839
ptg000011l	12083992	12085217	1225	g_6839	g_15908
ptg000011l	12091277	12094495	3218	g_15908	g_22732
ptg000011l	12105249	12109855	4606	g_22732	g_24333
ptg000011l	12112153	12133226	21073	g_24333	g_36971
ptg000011l	12141558	12147208	5650	g_36971	g_24105
ptg000011l	12158701	12193506	34805	g_24105	g_26787
ptg000011l	12211615	12284486	72871	g_26787	g_6585
ptg000011l	12289943	12294547	4604	g_6585	g_26215
ptg000011l	12297842	12300280	2438	g_26215	g_22503
ptg000011l	12305912	12313721	7809	g_22503	g_25015
ptg000011l	12328882	12344004	15122	g_25015	g_704
ptg000011l	12344618	12353920	9302	g_704	g_23854
ptg000011l	12363585	12380263	16678	g_23854	g_632
ptg000011l	12380874	12391842	10968	g_632	g_24282
ptg000011l	12392411	12409092	16681	g_24282	g_25774
ptg000011l	12420362	12425642	5280	g_25774	g_6887
ptg000011l	12426894	12448468	21574	g_6887	g_17531
ptg000011l	12449190	12461239	12049	g_17531	g_38973
ptg000011l	12461454	12462202	748	g_38973	g_39480
ptg000011l	12462537	12522340	59803	g_39480	g_36112
ptg000011l	12533346	12564548	31202	g_36112	g_30418
ptg000011l	12569644	12588780	19136	g_30418	g_14785
ptg000011l	12589604	12613142	23538	g_14785	g_26507
ptg000011l	12620451	12658358	37907	g_26507	g_733
ptg000011l	12665359	12815137	149778	g_733	g_37077
ptg000011l	12826484	12943787	117303	g_37077	g_23082
ptg000011l	12943999	13032903	88904	g_23082	g_12418
ptg000011l	13033838	13284573	250735	g_12418	g_25341
ptg000011l	13284836	13370729	85893	g_25341	g_14804
ptg000011l	13371322	13378713	7391	g_14804	g_13617
ptg000011l	13378940	13423808	44868	g_13617	g_23131
ptg000011l	13424521	13424930	409	g_23131	g_17911
ptg000011l	13425340	13615867	190527	g_17911	g_16206
ptg000011l	13616124	13815506	199382	g_16206	g_4981
ptg000011l	13830025	13931922	101897	g_4981	g_29923
ptg000011l	13932326	14135848	203522	g_29923	g_31522
ptg000011l	14137298	14292911	155613	g_31522	g_22074
